mean_r,std_r,min_r,max_r,var_r,mean_g,std_g,min_g,max_g,var_g,mean_b,std_b,min_b,max_b,var_b,mean_h,std_h,min_h,max_h,var_h,mean_s,std_s,min_s,max_s,var_s,mean_v,std_v,min_v,max_v,var_v,mean_l,std_l,min_l,max_l,var_l,mean_a,std_a,min_a,max_a,var_a,mean_b1,std_b1,min_b1,max_b1,var_b1,Target
209.4384765625,30.851919174194336,141.0,255.0,951.8409423828125,164.080078125,36.28324890136719,64.0,255.0,1316.4739990234375,140.213623046875,47.430572509765625,28.0,255.0,2249.6591796875,0.10491406917572021,0.08172307908535004,0.0,0.0,0.006678661331534386,0.3048953413963318,0.2709265947341919,0.0,0.0,0.07340121269226074,209.73681640625,30.52958106994629,145.0,255.0,932.0552978515625,71.6136245727539,9.6421480178833,46.0,99.0,92.97102355957031,14.650723457336426,17.888286590576172,-10.0,62.0,319.99078369140625,19.99380874633789,18.049089431762695,-1.0,63.0,325.7696533203125,0.0
205.41455078125,32.575401306152344,137.0,255.0,1061.15673828125,160.149658203125,34.360008239746094,62.0,255.0,1180.6102294921875,136.833984375,44.63007354736328,30.0,249.0,1991.843505859375,0.11705353111028671,0.10521773248910904,0.0,0.0,0.011070771142840385,0.30535611510276794,0.2716212272644043,0.0,0.0,0.07377809286117554,205.9013671875,32.05614471435547,140.0,255.0,1027.5963134765625,70.16827392578125,9.215375900268555,45.0,99.0,84.92315673828125,14.727123260498047,17.752954483032227,-10.0,61.0,315.1673889160156,19.745784759521484,17.981678009033203,-1.0,60.0,323.3407287597656,0.0
201.063720703125,32.656917572021484,140.0,255.0,1066.4742431640625,160.875244140625,32.625732421875,62.0,255.0,1064.438232421875,139.684326171875,43.73974609375,31.0,251.0,1913.165283203125,0.13460715115070343,0.10863271355628967,0.0,0.0,0.011801065877079964,0.27494892477989197,0.27391281723976135,0.0,0.0,0.07502822577953339,201.7470703125,32.023807525634766,142.0,255.0,1025.524169921875,69.98400115966797,8.607075691223145,43.0,99.0,74.08174896240234,13.025618553161621,17.78047752380371,-10.0,62.0,316.1453857421875,17.83563804626465,18.098054885864258,-1.0,62.0,327.53955078125,0.0
200.662109375,32.534996032714844,142.0,255.0,1058.5260009765625,160.953369140625,31.929832458496094,63.0,255.0,1019.51416015625,139.959716796875,43.267921447753906,33.0,255.0,1872.1129150390625,0.14710775017738342,0.1192978248000145,0.0,0.0,0.0142319705337286,0.2725602686405182,0.27438998222351074,0.0,0.0,0.07528986036777496,201.60302734375,31.719573974609375,143.0,255.0,1006.13134765625,69.9871826171875,8.268451690673828,43.0,99.0,68.36729431152344,12.87413215637207,17.9222469329834,-10.0,62.0,321.2069396972656,17.66933822631836,18.20466423034668,-1.0,62.0,331.4098205566406,0.0
201.1220703125,33.272926330566406,135.0,255.0,1107.087646484375,160.755615234375,31.812915802001953,61.0,255.0,1012.0615844726562,139.21826171875,43.21136474609375,25.0,251.0,1867.221923828125,0.13806888461112976,0.11033798009157181,0.0,0.0,0.012174469418823719,0.275540828704834,0.276229590177536,0.0,0.0,0.07630278170108795,201.869140625,32.571189880371094,138.0,255.0,1060.8824462890625,69.97228240966797,8.28427791595459,42.0,99.0,68.62926483154297,13.064436912536621,17.946781158447266,-11.0,63.0,322.0869445800781,18.031978607177734,18.5374698638916,-1.0,61.0,343.6378173828125,0.0
199.720458984375,32.45191192626953,143.0,255.0,1053.126708984375,162.283935546875,31.139347076416016,72.0,255.0,969.6588745117188,142.9140625,40.69448471069336,35.0,253.0,1656.041015625,0.11676143109798431,0.1033930778503418,0.0,0.0,0.010690128430724144,0.2566046118736267,0.25327447056770325,0.0,0.0,0.0641479641199112,200.13232421875,32.04884719848633,143.0,255.0,1027.1285400390625,70.1410140991211,8.661785125732422,45.0,99.0,75.02651977539062,12.009665489196777,16.427345275878906,-10.0,60.0,269.8576965332031,16.25069236755371,16.6395263671875,-1.0,63.0,276.8738098144531,0.0
209.5546875,31.252975463867188,121.0,255.0,976.7484741210938,159.629150390625,34.257198333740234,72.0,255.0,1173.5555419921875,132.92041015625,44.016048431396484,29.0,255.0,1937.41259765625,0.08121506124734879,0.07033662497997284,0.0,0.0,0.0049472409300506115,0.34131455421447754,0.2545664608478546,0.0,0.0,0.0648040771484375,209.624267578125,31.21173858642578,121.0,255.0,974.172607421875,70.27105712890625,9.583956718444824,43.0,100.0,91.85221862792969,16.046218872070312,16.45539665222168,-11.0,61.0,270.7800598144531,22.04456901550293,17.503971099853516,-1.0,66.0,306.3890075683594,0.0
207.579345703125,32.200225830078125,135.0,255.0,1036.8544921875,157.12109375,33.33889389038086,68.0,255.0,1111.48193359375,130.402099609375,42.64092254638672,34.0,253.0,1818.2481689453125,0.08211901783943176,0.07760048657655716,0.0,0.0,0.006021835841238499,0.34531670808792114,0.2549661099910736,0.0,0.0,0.06500771641731262,207.65966796875,32.136837005615234,135.0,255.0,1032.7763671875,69.41311645507812,9.357189178466797,43.0,99.0,87.55699920654297,16.286081314086914,16.54994010925293,-10.0,60.0,273.9005126953125,22.188674926757812,17.54911994934082,0.0,64.0,307.9715881347656,0.0
205.2470703125,32.90800857543945,132.0,255.0,1082.93701171875,154.16796875,33.057613372802734,69.0,255.0,1092.8057861328125,128.051025390625,41.948665618896484,31.0,252.0,1759.6905517578125,0.07889680564403534,0.07111214101314545,0.0,0.0,0.005056936293840408,0.3480870723724365,0.2565525472164154,0.0,0.0,0.06581920385360718,205.323486328125,32.85060501098633,132.0,255.0,1079.1622314453125,68.4154052734375,9.315402030944824,42.0,99.0,86.77671813964844,16.658559799194336,16.72003746032715,-10.0,62.0,279.5596923828125,22.068126678466797,17.56197166442871,0.0,64.0,308.4228210449219,0.0
202.486328125,33.6639289855957,119.0,255.0,1133.260009765625,151.464111328125,32.73723602294922,68.0,255.0,1071.7266845703125,125.82861328125,41.344139099121094,24.0,255.0,1709.3377685546875,0.07955987006425858,0.07387848943471909,0.0,0.0,0.005458030849695206,0.34888917207717896,0.25841107964515686,0.0,0.0,0.06677629053592682,202.5810546875,33.59335708618164,119.0,255.0,1128.5135498046875,67.43180084228516,9.280760765075684,40.0,99.0,86.13252258300781,16.750749588012695,16.877227783203125,-10.0,61.0,284.8408203125,21.886783599853516,17.591712951660156,-2.0,67.0,309.4683532714844,0.0
204.968505859375,33.3961067199707,126.0,255.0,1115.300048828125,153.9599609375,32.7275276184082,68.0,255.0,1071.0911865234375,127.456298828125,41.84161376953125,27.0,255.0,1750.720703125,0.08132798969745636,0.08246424049139023,0.0,0.0,0.006800350733101368,0.3492668867111206,0.2572575509548187,0.0,0.0,0.06618145108222961,205.034423828125,33.351444244384766,126.0,255.0,1112.31884765625,68.32363891601562,9.270129203796387,41.0,99.0,85.935302734375,16.594850540161133,16.72175407409668,-10.0,61.0,279.6170654296875,22.23731231689453,17.77735710144043,-1.0,65.0,316.0343933105469,0.0
203.261962890625,33.79072952270508,123.0,255.0,1141.8134765625,152.191162109375,32.24343490600586,64.0,255.0,1039.6390380859375,126.03955078125,41.18317794799805,25.0,255.0,1696.0540771484375,0.07831918448209763,0.07247954607009888,0.0,0.0,0.005253284703940153,0.3496498763561249,0.25861042737960815,0.0,0.0,0.06687934696674347,203.330078125,33.74311447143555,123.0,255.0,1138.5977783203125,67.69164276123047,9.144271850585938,41.0,99.0,83.61771392822266,16.69797134399414,16.775897979736328,-10.0,61.0,281.4307556152344,22.112369537353516,17.829099655151367,-1.0,65.0,317.87677001953125,0.0
199.63134765625,34.54705810546875,124.0,255.0,1193.4993896484375,148.845947265625,32.06172180175781,61.0,255.0,1027.9541015625,124.045166015625,40.6630859375,26.0,255.0,1653.4864501953125,0.0851455107331276,0.09586018323898315,0.0,0.0,0.009189175441861153,0.34677761793136597,0.2619244158267975,0.0,0.0,0.06860439479351044,199.73681640625,34.464290618896484,124.0,255.0,1187.7872314453125,66.46646118164062,9.1558198928833,39.0,99.0,83.82903289794922,16.82416343688965,16.9953556060791,-9.0,63.0,288.84210205078125,21.4998779296875,17.708385467529297,0.0,64.0,313.5869140625,0.0
198.493408203125,34.922332763671875,126.0,255.0,1219.5693359375,147.773681640625,31.59537696838379,62.0,254.0,998.2678833007812,124.082275390625,40.12715148925781,25.0,251.0,1610.1883544921875,0.09011860191822052,0.12371109426021576,0.0,0.0,0.015304435044527054,0.34163761138916016,0.26402777433395386,0.0,0.0,0.06971066445112228,198.603271484375,34.824527740478516,126.0,255.0,1212.747802734375,66.09317016601562,9.019678115844727,39.0,99.0,81.3545913696289,16.960952758789062,17.03078842163086,-9.0,61.0,290.0477294921875,20.94322395324707,17.846227645874023,-2.0,62.0,318.48785400390625,0.0
194.23486328125,34.07636642456055,131.0,255.0,1161.19873046875,144.637451171875,30.76163101196289,60.0,253.0,946.2779541015625,124.380615234375,39.370384216308594,21.0,243.0,1550.0272216796875,0.12209732085466385,0.18839018046855927,0.0,0.0,0.03549085929989815,0.32792720198631287,0.2664070427417755,0.0,0.0,0.07097271084785461,194.61669921875,33.6949348449707,131.0,255.0,1135.3486328125,64.90264129638672,8.615351676940918,39.0,99.0,74.22428131103516,17.024085998535156,17.14047622680664,-7.0,60.0,293.7959289550781,19.133163452148438,17.427583694458008,-3.0,62.0,303.7206726074219,0.0
191.65478515625,32.359920501708984,134.0,255.0,1047.16455078125,142.498779296875,29.536392211914062,61.0,246.0,872.3984375,123.252685546875,38.75228500366211,21.0,229.0,1501.7396240234375,0.10650728642940521,0.1657858043909073,0.0,0.0,0.02748493105173111,0.3244968056678772,0.2688915729522705,0.0,0.0,0.0723026841878891,191.9189453125,32.084896087646484,134.0,255.0,1029.440673828125,64.0976333618164,7.98882532119751,40.0,97.0,63.821327209472656,17.03274917602539,17.14459800720215,-5.0,60.0,293.9372253417969,18.62298011779785,17.216291427612305,-2.0,59.0,296.4007263183594,0.0
194.281982421875,32.08600997924805,130.0,255.0,1029.5120849609375,144.7998046875,30.03788185119629,59.0,251.0,902.2743530273438,123.81396484375,39.098873138427734,27.0,235.0,1528.7216796875,0.09775206446647644,0.14119036495685577,0.0,0.0,0.019934717565774918,0.3305492401123047,0.2662844657897949,0.0,0.0,0.07090741395950317,194.478759765625,31.903236389160156,130.0,255.0,1017.8164672851562,64.95249938964844,8.08237361907959,39.0,98.0,65.32476806640625,16.875701904296875,17.261201858520508,-8.0,59.0,297.9490966796875,19.516550064086914,17.18984031677246,-2.0,62.0,295.4906005859375,0.0
194.455810546875,30.911359786987305,138.0,255.0,955.51220703125,145.153076171875,29.064428329467773,66.0,247.0,844.740966796875,125.022705078125,38.69682693481445,25.0,227.0,1497.444580078125,0.08932869136333466,0.12235619872808456,0.0,0.0,0.01497103925794363,0.3252837061882019,0.265784353017807,0.0,0.0,0.07064131647348404,194.655517578125,30.718713760375977,138.0,255.0,943.639404296875,65.08769226074219,7.587346076965332,42.0,96.0,57.56781768798828,16.90374755859375,17.174909591674805,-6.0,59.0,294.9775390625,19.038789749145508,17.075586318969727,-1.0,60.0,291.5756530761719,0.0
191.84375,32.459537506103516,131.0,255.0,1053.62158203125,143.016357421875,28.639230728149414,63.0,248.0,820.20556640625,123.348388671875,38.13209915161133,23.0,240.0,1454.05712890625,0.11793087422847748,0.17554537951946259,0.0,0.0,0.030816182494163513,0.32381606101989746,0.2685225307941437,0.0,0.0,0.07210434228181839,192.177734375,32.130706787109375,132.0,255.0,1032.38232421875,64.25249481201172,7.650921821594238,41.0,97.0,58.53660583496094,16.838220596313477,17.21152687072754,-5.0,59.0,296.2366943359375,18.751331329345703,17.359073638916016,-2.0,59.0,301.33746337890625,0.0
199.538818359375,34.03240966796875,132.0,255.0,1158.205078125,149.64404296875,29.756601333618164,68.0,255.0,885.455322265625,125.2626953125,38.80927658081055,20.0,247.0,1506.1600341796875,0.08694849908351898,0.08453171700239182,0.0,0.0,0.007145610637962818,0.3388364315032959,0.26158225536346436,0.0,0.0,0.06842527538537979,199.714111328125,33.884151458740234,132.0,255.0,1148.1357421875,66.69369506835938,8.254796028137207,42.0,99.0,68.14165496826172,16.496078491210938,17.07576560974121,-11.0,60.0,291.581787109375,21.096036911010742,17.75652313232422,-1.0,63.0,315.29412841796875,0.0
197.480224609375,32.789615631103516,134.0,255.0,1075.1588134765625,149.053466796875,29.270347595214844,67.0,254.0,856.7532348632812,127.586669921875,39.22772216796875,25.0,241.0,1538.814208984375,0.10849440097808838,0.14680881798267365,0.0,0.0,0.021552827209234238,0.32153165340423584,0.26638856530189514,0.0,0.0,0.07096286118030548,197.781982421875,32.50627517700195,134.0,255.0,1056.6578369140625,66.40167999267578,7.885520935058594,41.0,99.0,62.18144226074219,16.333545684814453,17.086490631103516,-9.0,61.0,291.9481506347656,19.426387786865234,17.68885612487793,-3.0,62.0,312.8956298828125,0.0
181.9619140625,32.01889419555664,126.0,255.0,1025.20947265625,134.94189453125,26.790538787841797,54.0,238.0,717.7329711914062,119.64697265625,36.19363021850586,13.0,225.0,1309.9788818359375,0.17062558233737946,0.2492479681968689,0.0,0.0,0.062124550342559814,0.31074273586273193,0.27123725414276123,0.0,0.0,0.0735696405172348,182.62841796875,31.393299102783203,126.0,255.0,985.5391845703125,61.15848922729492,6.945806503295898,37.0,94.0,48.24422836303711,16.854337692260742,17.366273880004883,-4.0,57.0,301.5874938964844,16.43818473815918,16.811603546142578,-4.0,55.0,282.6300354003906,0.0
189.0087890625,34.75531768798828,129.0,255.0,1207.9320068359375,141.148193359375,28.436878204345703,49.0,244.0,808.656005859375,122.883056640625,37.74019241333008,9.0,235.0,1424.322021484375,0.15141579508781433,0.21530361473560333,0.0,0.0,0.04635564610362053,0.31628429889678955,0.2712845504283905,0.0,0.0,0.07359530031681061,189.61962890625,34.2194938659668,129.0,255.0,1170.973876953125,63.48936080932617,7.8684234619140625,39.0,95.0,61.91208267211914,16.69070816040039,17.3348331451416,-5.0,58.0,300.4964294433594,17.904218673706055,17.658294677734375,-4.0,60.0,311.8153381347656,0.0
187.777099609375,32.301780700683594,133.0,255.0,1043.4051513671875,141.77197265625,27.39158821105957,63.0,241.0,750.299072265625,127.13623046875,37.553810119628906,21.0,226.0,1410.28857421875,0.2196713089942932,0.2796323895454407,0.0,0.0,0.0781942754983902,0.3001408278942108,0.26562660932540894,0.0,0.0,0.07055749744176865,189.146240234375,31.0463809967041,136.0,255.0,963.8778076171875,63.6364631652832,7.026756763458252,40.0,95.0,49.375308990478516,16.453948974609375,17.41087532043457,-9.0,56.0,303.13861083984375,15.770448684692383,17.218406677246094,-4.0,55.0,296.4735107421875,0.0
188.970703125,29.319446563720703,130.0,255.0,859.6300048828125,142.715576171875,28.666614532470703,58.0,251.0,821.7748413085938,126.494384765625,38.987525939941406,20.0,235.0,1520.02734375,0.15007154643535614,0.2169274091720581,0.0,0.0,0.04705750197172165,0.3020283877849579,0.27154475450515747,0.0,0.0,0.07373654842376709,189.52099609375,28.840652465820312,130.0,255.0,831.7832641601562,63.972904205322266,7.187653064727783,40.0,98.0,51.662353515625,16.323192596435547,17.347400665283203,-4.0,55.0,300.9322814941406,16.6607723236084,16.7874755859375,-3.0,59.0,281.8193359375,0.0
186.383544921875,31.819522857666016,138.0,255.0,1012.4820556640625,138.6591796875,26.600452423095703,64.0,247.0,707.5840454101562,121.5966796875,36.57039260864258,19.0,234.0,1337.3934326171875,0.14102554321289062,0.2061261087656021,0.0,0.0,0.0424879752099514,0.3131234645843506,0.27294519543647766,0.0,0.0,0.07449908554553986,186.873779296875,31.36052894592285,138.0,255.0,983.4827880859375,62.61210250854492,6.652356147766113,41.0,97.0,44.253841400146484,16.828540802001953,17.613597869873047,-5.0,55.0,310.2388000488281,17.40296745300293,17.074729919433594,-3.0,57.0,291.54638671875,0.0
185.232666015625,32.61404800415039,126.0,255.0,1063.6761474609375,137.8701171875,27.245264053344727,60.0,248.0,742.304443359375,120.845703125,36.935691833496094,18.0,232.0,1364.2452392578125,0.14217090606689453,0.2033936232328415,0.0,0.0,0.041368965059518814,0.31291577219963074,0.2745043635368347,0.0,0.0,0.07535263895988464,185.755615234375,32.139102935791016,127.0,255.0,1032.921875,62.2760009765625,7.037756443023682,40.0,97.0,49.53001403808594,16.712385177612305,17.654315948486328,-6.0,56.0,311.6748962402344,17.34820556640625,17.13473129272461,-4.0,56.0,293.5990295410156,0.0
184.281494140625,33.606685638427734,129.0,255.0,1129.4093017578125,136.70849609375,26.594575881958008,56.0,247.0,707.271484375,119.34765625,35.83298873901367,17.0,229.0,1284.003173828125,0.152601420879364,0.2226811796426773,0.0,0.0,0.049586907029151917,0.31608182191848755,0.2734582722187042,0.0,0.0,0.07477942109107971,184.801513671875,33.14950942993164,131.0,255.0,1098.8900146484375,61.849395751953125,6.970516204833984,38.0,97.0,48.588096618652344,16.75803565979004,17.64816665649414,-9.0,57.0,311.45782470703125,17.55010986328125,17.20145606994629,-3.0,58.0,295.89007568359375,0.0
190.464599609375,35.80951690673828,129.0,255.0,1282.321533203125,140.745361328125,29.086244583129883,54.0,250.0,846.0096435546875,117.554931640625,37.05548858642578,13.0,229.0,1373.1092529296875,0.08773595094680786,0.08524411171674728,0.0,0.0,0.0072665587067604065,0.344684898853302,0.2685938775539398,0.0,0.0,0.07214267551898956,190.649658203125,35.665435791015625,129.0,255.0,1272.0234375,63.43808364868164,8.179679870605469,38.0,98.0,66.90715789794922,16.748554229736328,17.760318756103516,-6.0,59.0,315.428955078125,20.774341583251953,17.562152862548828,-4.0,61.0,308.42919921875,0.0
184.970947265625,36.14802169799805,123.0,255.0,1306.6795654296875,137.876220703125,28.386613845825195,55.0,251.0,805.7998657226562,120.803466796875,37.0482177734375,16.0,233.0,1372.570556640625,0.1805933713912964,0.24166239798069,0.0,0.0,0.0584007129073143,0.31319302320480347,0.27446338534355164,0.0,0.0,0.07533014565706253,185.833740234375,35.41070556640625,123.0,255.0,1253.91796875,62.2363166809082,7.948846340179443,35.0,98.0,63.18415832519531,16.616474151611328,17.712053298950195,-6.0,60.0,313.7168273925781,17.28321647644043,17.701448440551758,-5.0,59.0,313.34124755859375,0.0
188.67431640625,37.68830108642578,113.0,255.0,1420.4080810546875,138.5,30.23490333557129,51.0,251.0,914.1494140625,114.82177734375,37.19994354248047,8.0,228.0,1383.8359375,0.08947255462408066,0.0992874726653099,0.0,0.0,0.00985800288617611,0.35168999433517456,0.27094244956970215,0.0,0.0,0.07340981066226959,188.83740234375,37.58163070678711,113.0,255.0,1412.37890625,62.635353088378906,8.837543487548828,37.0,98.0,78.10218048095703,16.921117782592773,17.92672348022461,-7.0,60.0,321.3674011230469,21.16010856628418,17.776552200317383,-2.0,62.0,316.0058288574219,0.0
192.5390625,36.73242950439453,118.0,255.0,1349.271484375,142.447998046875,31.08637237548828,58.0,252.0,966.362548828125,117.670166015625,38.02520751953125,14.0,228.0,1445.9163818359375,0.08745747059583664,0.08446568995714188,0.0,0.0,0.007134453393518925,0.35220906138420105,0.2654118537902832,0.0,0.0,0.07044345140457153,192.6669921875,36.63895797729492,118.0,255.0,1342.4132080078125,64.06367492675781,8.979643821716309,37.0,98.0,80.63400268554688,16.65021514892578,17.838394165039062,-10.0,63.0,318.20831298828125,21.600427627563477,17.562522888183594,-1.0,65.0,308.44219970703125,0.0
190.11279296875,37.76046371459961,110.0,255.0,1425.8525390625,140.431640625,29.866952896118164,58.0,252.0,892.0348510742188,117.92138671875,37.68887710571289,11.0,233.0,1420.4512939453125,0.10242010653018951,0.1344662308692932,0.0,0.0,0.018081167712807655,0.3398767113685608,0.27339982986450195,0.0,0.0,0.0747474730014801,190.359375,37.541202545166016,110.0,255.0,1409.341796875,63.32810592651367,8.705388069152832,38.0,98.0,75.78377532958984,16.862825393676758,17.76336669921875,-8.0,61.0,315.5372009277344,20.39032554626465,18.19478416442871,-2.0,65.0,331.0501708984375,0.0
169.554931640625,34.97360610961914,116.0,255.0,1223.1531982421875,131.98388671875,25.807708740234375,60.0,251.0,666.037841796875,128.245361328125,36.03354263305664,31.0,255.0,1298.4161376953125,0.38329190015792847,0.3356744349002838,0.0,0.0,0.11267732083797455,0.3047780990600586,0.21815115213394165,0.0,0.0,0.04758992791175842,178.002685546875,28.677324295043945,116.0,255.0,822.388916015625,59.34933090209961,6.936604022979736,37.0,99.0,48.116477966308594,15.090333938598633,17.124074935913086,-6.0,57.0,293.23394775390625,8.898798942565918,17.35106086730957,-14.0,51.0,301.0593566894531,0.0
